# 1:r 2:z 3:nm 4:na 5:Em 6:Ea
145.70 104.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.02 106.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.22 109.44 8.07e+09 1.41e+09 0.00e+00 0.00e+00
134.43 146.57 8.07e+09 1.41e+09 0.00e+00 0.00e+00

148.14  92.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
148.12  92.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
148.10  92.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
148.06  92.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
148.01  92.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.95  92.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.88  93.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.79  93.49 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.70  93.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.59  94.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.47  94.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.33  95.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.16  95.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.96  96.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.71  97.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.42  98.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.08  99.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.67 100.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.19 102.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.56 104.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.84 106.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.98 109.21 8.07e+09 1.41e+09 0.00e+00 0.00e+00
132.89 146.31 8.07e+09 1.41e+09 0.00e+00 0.00e+00

147.23  91.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.21  91.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.18  92.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.14  92.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.09  92.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
147.03  92.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.95  92.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.86  93.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.76  93.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.65  93.76 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.53  94.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.38  94.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.20  95.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.98  95.93 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.72  96.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.41  97.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.05  98.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.62 100.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.11 101.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.45 103.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.68 106.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.76 108.89 8.07e+09 1.41e+09 0.00e+00 0.00e+00
131.39 145.92 8.07e+09 1.41e+09 0.00e+00 0.00e+00

146.34  91.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.31  91.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.28  91.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.24  91.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.18  91.87 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.12  92.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
146.04  92.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.95  92.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.84  92.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.72  93.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.59  93.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.44  94.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.25  94.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.02  95.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.74  96.31 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.42  97.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.04  98.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.59  99.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.05 101.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.35 103.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.54 105.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.58 108.46 8.07e+09 1.41e+09 0.00e+00 0.00e+00
129.89 145.52 8.07e+09 1.41e+09 0.00e+00 0.00e+00

145.45  90.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.43  90.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.40  91.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.35  91.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.29  91.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.22  91.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.14  91.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
145.05  92.11 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.94  92.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.81  92.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.67  93.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.51  93.68 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.31  94.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.07  94.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.79  95.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.45  96.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.05  97.91 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.58  99.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.02 100.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.28 102.87 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.44 105.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.43 107.93 8.07e+09 1.41e+09 0.00e+00 0.00e+00
128.39 145.12 8.07e+09 1.41e+09 0.00e+00 0.00e+00

144.59  90.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.56  90.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.53  90.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.48  90.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.42  90.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.35  91.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.26  91.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.16  91.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
144.05  91.90 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.92  92.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.78  92.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.61  93.14 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.40  93.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.15  94.42 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.86  95.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.51  96.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.09  97.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.60  98.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.02 100.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.26 102.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.39 104.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.35 107.31 8.07e+09 1.41e+09 0.00e+00 0.00e+00
126.99 144.57 8.07e+09 1.41e+09 0.00e+00 0.00e+00

143.74  89.79 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.71  89.86 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.68  89.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.63  90.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.56  90.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.49  90.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.40  90.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.30  91.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.18  91.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.05  91.68 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.90  92.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.73  92.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.51  93.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.26  93.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.95  94.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.59  95.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.16  96.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.65  98.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.05  99.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.27 101.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.38 103.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.31 106.60 8.07e+09 1.41e+09 0.00e+00 0.00e+00
125.60 144.01 8.07e+09 1.41e+09 0.00e+00 0.00e+00

142.90  89.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.88  89.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.84  89.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.79  89.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.73  89.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.65  89.86 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.56  90.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.45  90.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.33  90.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.20  91.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.04  91.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.86  91.93 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.64  92.50 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.38  93.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.06  94.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.69  94.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.25  96.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.73  97.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.12  98.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.32 100.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.40 103.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.31 105.81 8.07e+09 1.41e+09 0.00e+00 0.00e+00
124.22 143.45 8.07e+09 1.41e+09 0.00e+00 0.00e+00

142.09  88.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.07  88.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.03  88.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.98  88.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.91  89.01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.83  89.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.74  89.45 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.63  89.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.50  90.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.36  90.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.21  90.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.02  91.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.80  91.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.52  92.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.20  93.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.82  94.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.37  95.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.84  96.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.21  98.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.39 100.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.46 102.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.36 104.94 8.07e+09 1.41e+09 0.00e+00 0.00e+00
122.91 142.75 8.07e+09 1.41e+09 0.00e+00 0.00e+00

141.30  87.87 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.28  87.93 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.24  88.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.18  88.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.12  88.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.03  88.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.94  88.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.83  89.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.70  89.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.55  89.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.39  90.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.20  90.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.97  91.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.69  91.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.36  92.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.97  93.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.51  94.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.97  95.90 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.33  97.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.50  99.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.55 101.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.45 103.99 8.07e+09 1.41e+09 0.00e+00 0.00e+00
121.62 142.03 8.07e+09 1.41e+09 0.00e+00 0.00e+00

140.53  87.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.51  87.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.46  87.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.41  87.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.34  87.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.26  87.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.16  88.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.04  88.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.91  88.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.77  88.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.60  89.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.41  89.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.17  90.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.89  91.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.55  91.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.15  92.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.68  93.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.13  95.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.48  96.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.64  98.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.69 100.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.58 102.99 8.07e+09 1.41e+09 0.00e+00 0.00e+00
120.34 141.32 8.07e+09 1.41e+09 0.00e+00 0.00e+00

139.78  86.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.76  86.50 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.72  86.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.66  86.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.59  86.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.50  87.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.40  87.31 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.29  87.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.15  87.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.00  88.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.84  88.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.64  89.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.40  89.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.11  90.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.77  91.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.36  91.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.89  92.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.33  94.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.67  95.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.82  97.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.87  99.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.76 101.93 8.07e+09 1.41e+09 0.00e+00 0.00e+00
119.13 140.49 8.07e+09 1.41e+09 0.00e+00 0.00e+00

139.06  85.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.03  85.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.99  85.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.93  85.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.86  86.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.77  86.31 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.67  86.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.55  86.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.42  87.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.27  87.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.09  87.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.90  88.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.65  88.79 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.36  89.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.01  90.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.60  91.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.12  92.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.55  93.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.89  94.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.04  96.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.08  98.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.97 100.82 8.07e+09 1.41e+09 0.00e+00 0.00e+00
117.96 139.63 8.07e+09 1.41e+09 0.00e+00 0.00e+00

138.36  84.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.33  84.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.29  85.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.23  85.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.15  85.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.07  85.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.96  85.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.84  86.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.71  86.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.55  86.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.38  87.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.18  87.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.93  87.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.63  88.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.28  89.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.86  90.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.38  91.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.81  92.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.14  93.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.29  95.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.33  97.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.23  99.66 8.07e+09 1.41e+09 0.00e+00 0.00e+00
116.80 138.78 8.07e+09 1.41e+09 0.00e+00 0.00e+00

137.68  84.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.65  84.14 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.60  84.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.55  84.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.47  84.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.38  84.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.28  84.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.15  85.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.02  85.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.86  85.79 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.68  86.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.48  86.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.23  87.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.93  87.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.57  88.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.15  89.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.67  90.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.09  91.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.43  92.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.57  94.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.62  96.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.53  98.47 8.07e+09 1.41e+09 0.00e+00 0.00e+00
115.70 137.84 8.07e+09 1.41e+09 0.00e+00 0.00e+00

137.02  83.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.99  83.31 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.94  83.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.89  83.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.81  83.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.72  83.86 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.61  84.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.49  84.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.35  84.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.19  84.93 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.02  85.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.81  85.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.56  86.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.25  86.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.90  87.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.47  88.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.98  89.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.41  90.45 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.74  91.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.89  93.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.94  95.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.87  97.25 8.07e+09 1.41e+09 0.00e+00 0.00e+00
114.64 136.84 8.07e+09 1.41e+09 0.00e+00 0.00e+00

136.38  82.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.35  82.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.31  82.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.25  82.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.17  82.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.08  83.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.97  83.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.85  83.45 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.71  83.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.55  84.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.37  84.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.16  84.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.91  85.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.60  85.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.24  86.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.82  87.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.33  88.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.76  89.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.09  90.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.24  92.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.30  94.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.24  96.00 8.07e+09 1.41e+09 0.00e+00 0.00e+00
113.61 135.86 8.07e+09 1.41e+09 0.00e+00 0.00e+00

135.77  81.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.74  81.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.69  81.68 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.63  81.79 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.56  81.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.47  82.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.36  82.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.23  82.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.09  82.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.93  83.14 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.75  83.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.54  83.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.29  84.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.98  84.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.62  85.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
